borrower_id,income_now,credit_limit_now,balance_now,utilization_now,credit_score_now,age_now,late_streak_now,days_late_now,utilization_trend_3m,credit_score_trend_3m,is_late_trend_3m,late_count_9m,max_days_late_9m,utilization_volatility,dti_proxy,headroom,defaulted
3576,48417.91,10455.94,1958.8,0.1873,767,37,0,0,0.009199999999999986,-1.6666666666667425,0.3333333333333333,1,33,0.004401641108091903,0.48547324727924684,0.8127,0
3577,59673.1,6152.85,1033.69,0.168,741,43,0,0,-0.003933333333333344,-1.3333333333333712,0.0,1,51,0.0032446109165815296,0.2078705479940803,0.832,0
3578,49236.65,6760.03,963.07,0.1425,768,45,0,0,-0.006000000000000005,3.3333333333332575,0.0,0,0,0.003920388302763462,0.23472027437251228,0.8575,0
3579,16923.9,2154.46,404.91,0.1879,757,21,0,0,0.00326666666666664,4.666666666666629,0.0,0,0,0.0036578682316343813,0.28710403610011587,0.8121,0
3580,27230.06,500.0,65.79,0.1316,735,34,0,0,0.007733333333333356,-8.333333333333258,0.0,0,0,0.006375343128020646,0.028992958504391275,0.8684000000000001,0
3581,48607.78,3347.48,784.59,0.2344,549,23,0,0,-0.0038333333333333552,2.0,0.0,0,0,0.0041477236059206165,0.19369491874913156,0.7656000000000001,0
3582,80874.03,7618.2,950.27,0.1247,703,36,0,0,0.0027333333333333237,2.6666666666666288,0.0,0,0,0.0026410751177840005,0.14100002186496702,0.8753,0
3583,35606.77,3467.59,735.25,0.212,691,39,0,0,0.009099999999999997,1.3333333333332575,0.0,0,0,0.006000416652200078,0.2477899567140328,0.788,0
3584,19257.22,9374.95,2279.19,0.2431,686,42,0,0,0.03836666666666669,4.0,0.0,0,0,0.030683021001488408,1.4202610752204556,0.7569,1
3585,72869.5,9406.21,1049.93,0.1116,724,30,0,0,0.0025666666666666615,4.3333333333332575,0.0,0,0,0.003376306331547011,0.17290032177969106,0.8884,1
3586,93165.73,6135.12,1912.85,0.3118,593,37,0,0,0.061166666666666675,-5.0,0.0,0,0,0.051608453764862984,0.24638029452507307,0.6881999999999999,0
3587,26350.49,1326.9,403.15,0.3038,646,37,0,0,-0.004766666666666641,6.666666666666629,0.0,0,0,0.00513614641535852,0.18359430878882585,0.6961999999999999,0
3588,36345.61,12081.53,1982.41,0.1641,643,32,0,0,-0.006199999999999983,-1.6666666666666288,-0.3333333333333333,1,26,0.004662468349609572,0.6545197615928241,0.8359,0
3589,42139.31,1334.23,380.86,0.2855,703,39,0,0,-0.00986666666666669,-0.33333333333325754,0.0,0,0,0.006787938649627809,0.10845739995976468,0.7145,0
3590,59741.91,6016.09,1194.91,0.1986,653,53,0,0,0.00686666666666666,3.6666666666666288,0.0,0,0,0.005203230833925301,0.24001442198817927,0.8014,0
3591,44330.51,4904.71,1529.16,0.3118,629,40,0,0,0.0036333333333333218,-2.0,0.0,0,0,0.004820212074633702,0.41393433089384235,0.6881999999999999,0
3592,50420.39,500.0,181.43,0.3629,805,22,0,0,0.008633333333333326,-4.0,0.0,0,0,0.013180077558362268,0.04318014992509654,0.6371,0
3593,84200.42,10211.45,4520.16,0.4427,745,48,0,0,0.05826666666666663,2.0,0.0,0,0,0.04758778146167824,0.6442001119741397,0.5573,0
3594,64579.33,2714.78,452.14,0.1665,637,48,0,0,-0.004766666666666641,7.666666666666629,0.0,1,13,0.007114500060518038,0.08401573690826168,0.8335,0
3595,38507.56,12886.94,4294.01,0.3332,636,38,0,0,0.02196666666666669,-5.666666666666629,0.0,0,0,0.014676180626367953,1.3381299667894422,0.6668000000000001,0
3596,51498.56,2108.52,649.57,0.3081,627,36,0,0,-0.006900000000000017,3.6666666666666288,0.0,0,0,0.005783261286775061,0.15136034868127723,0.6919,0
3597,72358.57,500.0,165.37,0.3307,751,21,0,0,0.005266666666666642,-0.33333333333337123,0.0,0,0,0.013044634912484152,0.027425085925148862,0.6693,0
3598,24639.74,12523.97,3071.27,0.2452,720,48,0,0,0.02190000000000003,1.6666666666667425,0.0,1,41,0.013032214359467512,1.495764159120625,0.7548,0
3599,42983.29,7656.81,1220.22,0.1594,690,38,0,0,9.999999999998899e-05,3.3333333333333712,0.0,0,0,0.0027762384623803483,0.34065889316318254,0.8406,0
3600,28086.04,8807.13,1515.47,0.1721,596,42,0,0,0.004033333333333333,5.3333333333332575,0.0,0,0,0.0026881426880117666,0.6474974753375708,0.8279,0
3601,31748.36,8623.22,3738.95,0.4336,749,34,0,0,0.0654333333333334,1.6666666666666288,0.0,0,0,0.050184061214692426,1.4132194539510503,0.5664,0
3602,69975.63,10446.92,3316.3,0.3174,554,22,0,0,0.010000000000000009,-6.0,0.3333333333333333,1,11,0.011653051579355145,0.5687065624586091,0.6826,0
3603,42031.55,3325.17,690.66,0.2077,747,32,0,0,0.005899999999999989,7.0,0.0,0,0,0.004407978876739065,0.19718330629333916,0.7923,0
3604,62211.56,1723.74,206.17,0.1196,761,29,0,0,-0.0038000000000000117,-2.0,0.0,1,28,0.003361836469021726,0.039768171695465954,0.8804,0
3605,33041.66,8757.76,2088.12,0.2384,672,21,0,0,-0.003899999999999987,2.3333333333333712,0.0,0,0,0.0052666666666666695,0.7583589925838984,0.7616,0
3606,24164.85,8037.57,3632.62,0.452,707,37,0,0,0.0616666666666667,0.0,0.0,0,0,0.04803326972005966,1.8039193282123813,0.548,1
3607,38929.6,4593.32,1478.16,0.3218,696,40,0,0,-0.0004999999999999449,3.3333333333333712,0.0,0,0,0.0070091012262628715,0.45564095173164665,0.6782,0
3608,31547.87,500.0,259.78,0.5196,601,60,0,0,0.08050000000000002,-2.3333333333333712,0.0,0,0,0.06740014836778922,0.09881364411651994,0.48040000000000005,0
3609,26891.97,500.0,138.53,0.2771,730,21,0,0,0.005599999999999938,2.0,0.0,0,0,0.004834195325433646,0.06181622243585001,0.7229,0
3610,42801.09,6695.11,1029.4,0.1538,633,42,0,0,0.0019333333333333425,0.0,0.0,0,0,0.002609331544881014,0.2886094722479425,0.8462000000000001,0
3611,45998.9,6689.13,813.94,0.1217,686,33,0,0,-0.0025666666666666615,-9.0,0.3333333333333333,1,13,0.003037451417078315,0.21233725148757804,0.8783,0
3612,68946.07,7564.45,940.06,0.1243,705,33,0,0,-0.0038333333333333275,2.0,0.0,0,0,0.006509373583106457,0.1636165773921066,0.8757,0
3613,50691.76,8159.41,2154.14,0.264,684,24,0,0,-0.0012333333333333085,-1.0,0.0,0,0,0.003024896692450829,0.5099384987595762,0.736,0
3614,52625.74,3020.48,873.61,0.2892,665,44,0,0,0.007500000000000007,-4.666666666666629,0.0,0,0,0.0070191009237492545,0.19920517977722568,0.7108,0
3615,109351.81,1300.15,244.86,0.1883,674,34,0,0,0.005566666666666664,2.6666666666666288,0.0,0,0,0.0034908610844763158,0.026870337122701086,0.8117,0
3616,82028.24,7429.81,1295.16,0.1743,646,72,0,0,-0.006533333333333308,0.0,0.0,0,0,0.006765537672646569,0.18947035798557124,0.8257,0
3617,54030.7,11460.6,1910.12,0.1667,731,35,0,0,-0.003766666666666696,3.3333333333332575,0.0,0,0,0.0033989377425568913,0.42422992844640617,0.8333,0
3618,87167.76,4191.38,408.72,0.0975,673,41,0,0,-0.0027333333333333515,2.3333333333333712,0.0,0,0,0.0025611412386755362,0.05626667473530122,0.9025,0
3619,50584.05,9023.14,1646.78,0.1825,716,21,1,35,0.029600000000000015,-3.0,0.6666666666666666,2,35,0.026097365767448633,0.39066385541118254,0.8175,1
3620,30547.11,6700.75,870.58,0.1299,690,36,0,0,0.006066666666666665,2.3333333333333712,0.0,0,0,0.003419957764521525,0.34199503638465506,0.8701,1
3621,41855.18,717.7,89.59,0.1248,677,50,0,0,-0.0036333333333333218,-1.0,0.0,0,0,0.004527355126831167,0.0256857096228417,0.8752,0
3622,61325.74,7583.28,952.66,0.1256,735,50,1,5,0.0042666666666666825,12.0,0.3333333333333333,1,5,0.0038483040997879074,0.18641307871316418,0.8744000000000001,0
3623,50285.62,5085.52,921.95,0.1813,737,22,0,0,-0.025833333333333347,2.3333333333332575,-0.3333333333333333,1,30,0.01600935490406921,0.22001120792305764,0.8187,0
3624,29766.46,13281.73,3915.1,0.2948,724,62,0,0,0.010533333333333283,2.3333333333333712,0.0,0,0,0.00604781870686538,1.5783267469850322,0.7052,0
3625,61278.37,3449.29,927.06,0.2688,666,41,0,0,-0.011099999999999999,1.3333333333333712,0.0,0,0,0.016903697820299535,0.18154399338333366,0.7312000000000001,0
3626,31144.33,11437.65,1238.33,0.1083,690,41,0,0,-0.004833333333333328,-0.33333333333337123,0.0,0,0,0.002760887538455706,0.4771321134304194,0.8917,0
3627,37067.16,6996.37,2300.12,0.3288,675,21,0,0,-0.00880000000000003,-4.0,0.0,0,0,0.007534771249200456,0.7446332546400749,0.6712,0
3628,34603.62,2121.21,333.09,0.157,752,37,0,0,-0.007166666666666682,8.333333333333371,0.0,0,0,0.0043279453683140595,0.11551045811432081,0.843,0
3629,60895.55,8525.66,1751.0,0.2054,714,29,0,0,0.01069999999999996,1.6666666666666288,0.0,0,0,0.006834105647412844,0.34504984347558076,0.7946,0
3630,34455.34,13140.54,2367.42,0.1802,529,29,0,0,-0.0017666666666666664,-2.6666666666667425,0.0,0,0,0.004123105625617661,0.8245177667701376,0.8198,0
3631,76823.08,4242.45,827.65,0.1951,758,35,0,0,0.007033333333333336,5.6666666666667425,0.0,0,0,0.0034415758664374002,0.1292814607074934,0.8049,0
3632,42108.54,10116.38,2985.19,0.2951,721,33,0,0,0.002066666666666661,2.3333333333332575,0.0,0,0,0.004249738554049869,0.8507129430227561,0.7049000000000001,0
3633,59035.82,7525.28,1191.89,0.1584,724,41,0,0,-0.006166666666666654,-1.3333333333332575,-0.3333333333333333,1,23,0.0069466018870939904,0.24227121766230647,0.8416,0
3634,67193.09,7857.6,2543.38,0.3237,671,33,0,0,-0.001966666666666672,-0.6666666666667425,0.0,0,0,0.004702068102914334,0.4542217063473244,0.6763,0
3635,80939.11,13622.45,5247.26,0.3852,661,42,0,0,0.016199999999999992,9.666666666666629,0.0,0,0,0.009172573854219494,0.7779566638509432,0.6148,0
3636,45801.47,10300.55,2249.65,0.2184,709,25,0,0,0.006199999999999983,0.0,0.0,0,0,0.005925744210176862,0.5894090297304233,0.7816,0
3637,42411.51,4934.25,1207.28,0.2447,752,43,0,0,0.011366666666666636,9.0,0.0,0,0,0.006959126701278291,0.34159028989774043,0.7553,0
3638,43442.11,9969.87,1812.69,0.1818,617,39,0,0,-0.0017333333333333645,1.0,0.0,0,0,0.001672655905372588,0.5007187724995719,0.8182,0
3639,57731.56,10661.68,5400.62,0.5065,768,34,0,0,0.09876666666666667,7.666666666666629,0.0,0,0,0.07570848330566689,1.1225651963419871,0.49350000000000005,1
3640,31917.78,8879.93,1590.09,0.1791,792,26,0,0,-0.012166666666666714,4.333333333333371,0.0,0,0,0.007812009984632626,0.5978197729549537,0.8209,0
3641,80349.6,10378.22,2838.26,0.2735,747,56,0,0,0.009033333333333338,7.3333333333332575,-0.3333333333333333,1,27,0.008549090269990404,0.423886615427001,0.7264999999999999,0
3642,33082.02,4182.92,612.18,0.1464,648,21,0,0,0.002866666666666684,-1.6666666666667425,0.0,0,0,0.002067472960994747,0.22205899148042632,0.8536,0
3643,61115.59,632.51,87.45,0.1383,608,27,0,0,-0.009166666666666656,3.0,0.0,0,0,0.009612636359385385,0.017170741537371255,0.8617,0
3644,19072.54,5717.71,1966.92,0.344,699,36,0,0,-0.005600000000000049,0.6666666666666288,0.0,0,0,0.005071927093762741,1.2375404631553801,0.656,0
3645,52001.0,8756.16,1674.84,0.1913,666,21,0,0,0.0003333333333333244,0.0,0.3333333333333333,1,24,0.006147989734683823,0.3864941057933899,0.8087,0
3646,83882.79,10961.56,3325.49,0.3034,631,51,1,44,-0.00040000000000001146,2.0,0.3333333333333333,1,44,0.0062778269417937335,0.4757338185138,0.6966,0
3647,42632.38,9217.67,2529.22,0.2744,633,29,0,0,-0.0003333333333332966,5.666666666666629,0.0,0,0,0.007924645102463589,0.7119152154174132,0.7256,0
3648,42889.17,6886.83,1392.31,0.2022,785,46,0,0,-0.011133333333333328,4.6666666666667425,0.0,0,0,0.009384532191028194,0.389555684927578,0.7978000000000001,0
3649,40145.03,4874.29,2706.39,0.5552,666,31,0,0,0.09689999999999999,1.3333333333333712,0.0,0,0,0.08092361796437701,0.8089838266478365,0.4448,0
3650,57976.2,11873.89,8293.67,0.6985,618,46,0,0,0.1494333333333333,-3.6666666666666288,0.3333333333333333,1,18,0.12057741289312857,1.7166361365422427,0.3015,1
3651,56583.63,2243.31,694.1,0.3094,800,34,0,0,-0.008933333333333349,7.666666666666629,0.0,1,51,0.006514790863872784,0.14720158459670368,0.6906,0
3652,53433.52,11620.73,6771.21,0.5827,727,51,1,41,0.11643333333333333,2.6666666666666288,0.3333333333333333,1,41,0.09793409064830849,1.5206656791795115,0.4173,1
3653,17353.33,5410.36,2272.68,0.4201,689,45,0,0,0.04346666666666671,-2.6666666666666288,0.3333333333333333,1,55,0.03900306967976292,1.5715807848488461,0.5799000000000001,1
3654,52318.78,14161.66,1901.33,0.1343,623,42,0,0,0.004366666666666658,0.33333333333337123,0.0,0,0,0.0027855779372411072,0.43609503116790677,0.8657,0
3655,101731.89,7874.71,1072.62,0.1362,695,38,1,46,0.005666666666666681,-1.0,0.3333333333333333,1,46,0.005715986354077486,0.12652315806264605,0.8638,0
3656,79748.25,2685.01,1197.21,0.4459,627,39,0,0,0.05083333333333334,-2.0,0.0,0,0,0.03874145425481312,0.18014840448333624,0.5541,1
3657,41714.32,14476.91,2183.08,0.1508,644,42,0,0,0.0002999999999999947,-2.0,0.0,0,0,0.0010301024760241662,0.6280087987162177,0.8492,0
3658,44688.1,6753.42,1875.87,0.2778,681,27,0,0,0.016566666666666674,4.333333333333371,0.0,0,0,0.011761318425717019,0.5037233624601476,0.7222,0
3659,60110.88,5776.41,802.17,0.1389,644,21,0,0,0.0009666666666666712,0.0,0.0,0,0,0.0014973124070962725,0.1601380648241773,0.8611,0
3660,148929.06,7072.67,1227.75,0.1736,713,59,0,0,-0.007099999999999995,4.3333333333332575,0.0,0,0,0.004120106525052192,0.09892629416188409,0.8264,0
3661,63037.09,8208.74,2459.12,0.2996,664,39,0,0,0.006366666666666632,0.33333333333337123,0.0,0,0,0.006495340210061715,0.4681282082402989,0.7004,0
3662,33440.86,12238.16,2535.65,0.2072,637,35,0,0,-0.01150000000000001,2.3333333333333712,0.0,1,31,0.008385105843100612,0.9098988479686592,0.7928,0
3663,88322.31,2543.41,654.04,0.2571,754,43,0,0,0.006000000000000005,-4.3333333333332575,0.0,0,0,0.005339813771201306,0.08886180625182535,0.7429,0
3664,40682.93,11850.25,3120.35,0.2633,731,50,1,59,-0.002266666666666639,-3.3333333333332575,0.3333333333333333,1,59,0.006604817265535149,0.9203909351896559,0.7367,0
3665,183090.67,10491.0,3592.64,0.3424,649,30,0,0,0.009500000000000008,-1.3333333333332575,0.0,0,0,0.006415605972938178,0.23546628562326197,0.6576,0
3666,55362.61,9594.25,3748.97,0.3908,614,60,0,0,0.052800000000000014,-3.3333333333333712,0.0,0,0,0.0443883461933172,0.8125996948165701,0.6092,0
3667,41570.55,1566.27,346.66,0.2213,626,47,0,0,-0.004366666666666685,4.3333333333332575,0.0,0,0,0.004806448215100675,0.10006891895342192,0.7787,0
3668,65373.02,7408.91,4829.09,0.6518,738,28,3,45,0.12786666666666674,-7.0,1.0,3,58,0.10280229812606335,0.8864372487206917,0.34819999999999995,1
3669,47221.66,9693.17,1533.53,0.1582,553,51,0,0,-0.00379999999999997,0.0,0.0,0,0,0.0022496913368529143,0.38970167493738206,0.8418,0
3670,48586.81,9579.1,1123.02,0.1172,774,46,0,0,0.002366666666666656,4.666666666666629,0.0,0,0,0.004048765243873743,0.27736416522656315,0.8828,0
3671,47850.04,3037.29,967.71,0.3186,705,62,0,0,0.012799999999999978,-1.3333333333333712,0.0,0,0,0.01368287656566087,0.24268569048401573,0.6814,0
3672,100412.1,9977.43,2195.12,0.22,688,46,0,0,0.04563333333333336,0.0,0.0,0,0,0.03592526192589894,0.26233332433891926,0.78,0
3673,42134.97,11483.99,1252.64,0.1091,692,36,0,0,0.0007000000000000062,1.3333333333333712,0.0,0,0,0.002472740270316403,0.3567506989020995,0.8909,0
3674,64738.81,5634.21,1691.85,0.3003,681,31,0,0,-0.006700000000000039,3.0,0.0,0,0,0.007945561304555197,0.31360168647271675,0.6997,0
3675,59046.34,1820.31,427.35,0.2348,549,41,0,0,-0.001600000000000018,-2.3333333333333712,0.0,0,0,0.0033181738618971966,0.08685042966181808,0.7652,0
3676,41798.63,13436.08,3650.05,0.2717,707,39,0,0,0.04613333333333333,4.3333333333332575,0.0,0,0,0.03793588157814593,1.047895588621571,0.7283,0
3677,19516.01,13116.73,1495.06,0.114,737,35,0,0,0.0022333333333333233,3.6666666666666288,0.0,0,0,0.001762889042956976,0.9192821682797157,0.886,0
3678,63402.3,13629.5,1655.64,0.1215,818,40,0,0,0.001899999999999999,3.6666666666666288,0.0,0,0,0.001836966097793975,0.3133589790313552,0.8785000000000001,0
3679,51389.32,8143.14,1445.06,0.1775,666,46,0,0,0.008633333333333354,2.0,0.0,0,0,0.005930383161689005,0.33743820692608384,0.8225,0
3680,42469.75,4351.81,1344.44,0.3089,572,36,0,0,0.0,-5.0,0.0,0,0,0.009715337244675423,0.37987697114867586,0.6911,0
3681,48067.07,14626.31,5084.04,0.3476,689,44,1,52,0.006433333333333402,1.6666666666667425,0.3333333333333333,1,52,0.007378647873726197,1.2692365060897026,0.6524,0
3682,101172.58,11342.22,2455.89,0.2165,708,30,0,0,0.003666666666666679,-2.6666666666666288,0.0,0,0,0.0021788758569500914,0.29129117787155867,0.7835,0
3683,61479.0,10497.08,1940.71,0.1849,786,55,0,0,0.00303333333333336,-1.6666666666666288,0.3333333333333333,1,58,0.010787505632803994,0.37880446974502424,0.8150999999999999,0
3684,98091.46,9116.08,5069.45,0.5561,616,28,2,57,0.08720000000000006,-8.333333333333258,0.6666666666666666,2,57,0.07626876453991138,0.6201701961879041,0.44389999999999996,1
3685,41810.13,13542.92,8862.16,0.6544,710,21,2,26,0.1269,-6.6666666666667425,0.6666666666666666,2,55,0.10671958322840494,2.5435443508421876,0.3456,0
3686,107705.86,4325.52,1393.86,0.3222,637,21,1,37,0.0020333333333333314,-4.666666666666629,0.3333333333333333,1,37,0.004364185045470792,0.1552962856258373,0.6778,0
3687,72060.65,10933.53,3187.86,0.2916,685,67,0,0,0.007033333333333336,11.333333333333371,0.0,0,0,0.004766142162285045,0.5308628217151754,0.7083999999999999,0
3688,115648.35,4005.07,1080.03,0.2697,578,41,0,0,0.0016666666666665941,-3.0,-0.3333333333333333,1,55,0.004353191677123557,0.1120669685184025,0.7303,0
3689,36165.72,500.0,134.18,0.2684,627,56,1,22,-0.009633333333333327,-2.0,0.3333333333333333,1,22,0.008398131405920658,0.04452171834172635,0.7316,0
3690,32481.04,1927.17,664.98,0.3451,663,33,1,13,0.006266666666666698,4.6666666666667425,0.3333333333333333,1,13,0.00612433669877809,0.24567439949742703,0.6549,0
3691,77278.77,4392.87,1125.46,0.2562,690,39,0,0,0.0040000000000000036,0.6666666666666288,0.0,0,0,0.0055286626874056265,0.17476365110240286,0.7438,0
3692,45764.54,10647.89,3934.87,0.3695,768,44,0,0,0.000933333333333286,3.0,0.0,1,23,0.01261368304659667,1.0317691380186225,0.6305000000000001,0
3693,50047.69,4137.56,1003.52,0.2425,701,39,0,0,-0.003666666666666679,6.333333333333371,0.0,0,0,0.0057729974883070825,0.24061530106809353,0.7575000000000001,0
3694,26647.86,9228.67,3550.41,0.3847,518,52,0,0,0.04159999999999997,1.0,0.0,0,0,0.03148579044585035,1.5988120614868981,0.6153,0
3695,47124.36,9145.59,1138.87,0.1245,685,44,0,0,-0.010233333333333344,6.666666666666629,0.0,0,0,0.00754648556908742,0.2900079703261732,0.8755,0
3696,38110.8,7555.47,2808.97,0.3718,724,43,0,0,0.002899999999999958,3.0,0.0,0,0,0.01163884778566065,0.8844642460768714,0.6282,0
3697,40711.89,6096.86,1383.38,0.2269,742,47,0,0,-0.0019333333333333425,-0.6666666666666288,0.0,0,0,0.0031569148089726894,0.4077570457944084,0.7731,0
3698,29895.27,1019.51,226.45,0.2221,678,21,0,0,0.00849999999999998,-3.3333333333333712,-0.3333333333333333,1,12,0.004593685279211503,0.09089732251654634,0.7779,0
3699,69933.26,10962.53,2334.95,0.213,709,58,0,0,0.011300000000000004,1.6666666666667425,0.0,0,0,0.008028387135658073,0.4006591426624769,0.787,0
3700,59466.76,6359.75,1075.48,0.1691,760,44,0,0,0.0014000000000000123,-3.0,0.3333333333333333,1,55,0.0029750816982246236,0.21702477144199048,0.8309,0
3701,37547.59,10641.22,2650.96,0.2491,673,21,0,0,0.002600000000000019,-3.0,0.0,0,0,0.009639502061828715,0.8472320058313522,0.7509,0
3702,61954.85,2985.18,1189.07,0.3983,659,39,0,0,0.03876666666666667,3.6666666666666288,0.0,0,0,0.02267542722861026,0.2303102985034469,0.6017,0
3703,24631.04,14453.06,3896.07,0.2696,775,38,0,0,-0.011433333333333351,-3.0,0.0,0,0,0.007874766310465619,1.8981269153564966,0.7303999999999999,1
3704,66570.22,11166.74,2939.32,0.2632,793,24,0,0,-0.008333333333333304,-0.6666666666666288,0.0,0,0,0.005948972833840988,0.5298441254008455,0.7368,0
3705,54595.54,10862.91,2606.69,0.24,671,40,0,0,-0.0015666666666666884,-0.33333333333337123,0.0,0,0,0.004499444410146661,0.572945702032156,0.76,0
3706,76657.05,5812.07,1169.71,0.2013,630,41,0,0,0.0017666666666666941,-3.6666666666667425,0.3333333333333333,1,21,0.003178049716414135,0.18310801156322482,0.7987,1
3707,96072.85,5356.04,1322.39,0.2469,657,22,0,0,-0.006766666666666671,-0.6666666666666288,0.0,0,0,0.00437686468198921,0.16517340745088668,0.7531,0
3708,39333.98,6249.47,1725.17,0.2761,674,30,0,0,-0.018400000000000027,-4.666666666666629,-0.3333333333333333,1,25,0.014498572726689743,0.5263143977213652,0.7239,0
3709,87502.65,8735.21,917.39,0.105,606,43,0,0,-0.0003000000000000086,0.33333333333325754,0.0,1,45,0.0016556301250916822,0.1258096754611464,0.895,0
3710,47949.64,983.99,373.56,0.3796,777,38,0,0,0.011466666666666625,4.0,0.0,0,0,0.019689259621540993,0.09348808455867746,0.6204000000000001,0
3711,31296.94,8294.33,2436.09,0.2937,724,27,0,0,-0.009733333333333372,-3.0,0.0,0,0,0.013191948301899918,0.9340555335055547,0.7062999999999999,0
3712,71743.63,4690.93,1430.64,0.305,769,22,0,0,0.0021333333333333204,6.333333333333371,0.0,0,0,0.006351662074694403,0.23929204581826283,0.6950000000000001,0
3713,45067.58,6635.69,1629.05,0.2455,667,24,0,0,0.010266666666666646,-6.3333333333332575,0.0,1,12,0.0065654609722225685,0.4337619192065528,0.7545,0
3714,33346.21,4656.45,1393.17,0.2992,702,32,0,0,-0.006899999999999962,1.6666666666667425,0.0,0,0,0.004683481610938605,0.5013475292689583,0.7008,0
3715,36251.94,9150.62,1514.7,0.1655,652,30,0,0,-0.006633333333333297,-7.0,0.0,0,0,0.007767900474245132,0.5013910978000986,0.8345,0
3716,26809.12,11529.85,2193.08,0.1902,618,38,0,0,6.666666666665932e-05,1.6666666666667425,0.0,0,0,0.0029321967494998925,0.9816420676329658,0.8098,0
